prediction_source,cod_linha,hour,pred_atraso_aproximado_min,real_atraso_aproximado_min,n_registros
llama_3_3_70b_v2_retry2,373,21,0.5782316730788825,0.04414141414141409,11
llama_3_3_70b_v2_retry2,340,18,0.5781137589880165,0.4938804006451066,34
llama_3_3_70b_v2_retry2,617,17,0.5779360001167849,3.2984567901234576,9
llama_3_3_70b_v2_retry2,323,22,0.5766310924047361,0.740083122895623,12
llama_3_3_70b_v2_retry2,604,17,0.5760882525586088,0.7569444444444444,21
llama_3_3_70b_v2_retry2,958,18,0.5751797213356808,0.13099235104669885,46
llama_3_3_70b_v2_retry2,4,21,0.5748382115903724,0.218841011042098,23
llama_3_3_70b_v2_retry2,658,19,0.5748364561432693,0.39349286906839687,131
llama_3_3_70b_v2_retry2,51,22,0.5746917682784711,0.008916120005338927,83
llama_3_3_70b_v2_retry2,659,18,0.5745874525059548,2.9100496031746035,8
llama_3_3_70b_v2_retry2,80,23,0.5728822220812091,1.0339781746031744,8
llama_3_3_70b_v2_retry2,384,20,0.5725724754637515,2.4701756087050204,13
llama_3_3_70b_v2_retry2,45,21,0.5724884294937019,0.07376853335675254,71
llama_3_3_70b_v2_retry2,347,21,0.5724104584315213,1.3554942987295926,17
llama_3_3_70b_v2_retry2,355,23,0.572324921506743,0.18527308986600177,15
llama_3_3_70b_v2_retry2,346,22,0.5722655124586012,0.7575256048059841,16
llama_3_3_70b_v2_retry2,628,18,0.5718847180062318,4.800644841269841,12
llama_3_3_70b_v2_retry2,361,23,0.5709212488671117,0.00953007518796992,10
llama_3_3_70b_v2_retry2,510,17,0.5708616122013453,0.2910681216931217,24
llama_3_3_70b_v2_retry2,212,17,0.5703623389370297,0.49647805212620033,27
llama_3_3_70b_v2_retry2,906,22,0.5703224776267064,0.25488214423199823,40
llama_3_3_70b_v2_retry2,212,18,0.5694746694519051,0.3835416666666667,30
llama_3_3_70b_v2_retry2,351,17,0.5693441491388759,1.3828062678062676,12
llama_3_3_70b_v2_retry2,629,19,0.5689146569287408,0.05594246031746033,37
llama_3_3_70b_v2_retry2,528,20,0.5685573481210775,0.3694343519343518,15
llama_3_3_70b_v2_retry2,406,20,0.5678309214712083,0.08493776417013545,76
llama_3_3_70b_v2_retry2,600,18,0.5676208577954288,0.37842013888888887,24
llama_3_3_70b_v2_retry2,506,21,0.5675265389421579,0.15232142857142852,12
llama_3_3_70b_v2_retry2,15,21,0.5673357615006498,0.2368574735449735,20
llama_3_3_70b_v2_retry2,68,19,0.5671288050564729,0.09099864414815392,30
llama_3_3_70b_v2_retry2,868,19,0.5670696933143083,2.5163492063492057,5
llama_3_3_70b_v2_retry2,456,20,0.5664131911094558,0.22837907848324515,24
llama_3_3_70b_v2_retry2,216,18,0.5663978565005708,1.1263095238095235,14
llama_3_3_70b_v2_retry2,345,23,0.565243631636408,0.124008954008954,5
llama_3_3_70b_v2_retry2,88,17,0.5650801105652192,0.14064980158730156,28
llama_3_3_70b_v2_retry2,319,22,0.5650756277917188,0.8705479797979798,10
llama_3_3_70b_v2_retry2,480,18,0.5645265887795732,0.9352130325814536,19
llama_3_3_70b_v2_retry2,389,19,0.5642788903395126,0.7133829001686145,21
llama_3_3_70b_v2_retry2,913,20,0.5640802948767344,0.09647121817576361,22
llama_3_3_70b_v2_retry2,613,18,0.5640628441742754,0.3375612745098039,34
llama_3_3_70b_v2_retry2,822,17,0.5640258536583788,0.2520391414141414,22
llama_3_3_70b_v2_retry2,878,21,0.5639465535564018,0.4658583929439544,22
llama_3_3_70b_v2_retry2,605,17,0.5639441414645381,0.24976804156491658,32
llama_3_3_70b_v2_retry2,11,23,0.5633371385754082,1.1572222222222224,10
llama_3_3_70b_v2_retry2,21,17,0.5630280520045203,1.1213728191000918,22
llama_3_3_70b_v2_retry2,825,17,0.5628396395611361,3.5029401154401154,11
llama_3_3_70b_v2_retry2,322,21,0.5628193238300687,0.27232727272727275,25
llama_3_3_70b_v2_retry2,702,21,0.5628090556970232,1.5860816498316501,12
llama_3_3_70b_v2_retry2,40,22,0.5615702201949307,0.016623931623931602,13
llama_3_3_70b_v2_retry2,519,19,0.5615123648440937,0.6880360958485957,12
llama_3_3_70b_v2_retry2,85,17,0.5612390709644189,0.09325097968480318,34
llama_3_3_70b_v2_retry2,75,19,0.5610092895419142,0.019503395145136476,105
llama_3_3_70b_v2_retry2,532,18,0.560831796604448,1.3906121399176954,18
llama_3_3_70b_v2_retry2,526,18,0.5605191967184008,0.15363418972714388,31
llama_3_3_70b_v2_retry2,629,17,0.5599029941206699,0.4652518148518148,25
llama_3_3_70b_v2_retry2,416,21,0.5598322844218998,0.43916666666666676,10
llama_3_3_70b_v2_retry2,684,20,0.5584399020685834,0.1554129732701161,21
llama_3_3_70b_v2_retry2,386,18,0.557973059348263,0.18132532333921225,36
llama_3_3_70b_v2_retry2,15,20,0.5577980749686381,0.2623669431512568,33
llama_3_3_70b_v2_retry2,385,22,0.5577552272631858,0.15565400829120987,24
llama_3_3_70b_v2_retry2,41,21,0.5577063448637523,0.07459125463466026,86
llama_3_3_70b_v2_retry2,110,17,0.5576566530825418,0.5787985967333793,23
llama_3_3_70b_v2_retry2,220,18,0.557215224753766,0.42969204237496916,41
llama_3_3_70b_v2_retry2,51,23,0.5564487934385568,0.24849686156350964,67
llama_3_3_70b_v2_retry2,814,19,0.5563230020037349,1.2344866071428573,16
llama_3_3_70b_v2_retry2,407,21,0.5562532494894737,0.9632424694886663,29
llama_3_3_70b_v2_retry2,520,19,0.5560463817431401,0.9472169586788963,34
llama_3_3_70b_v2_retry2,400,17,0.5551904115395218,0.5067520703933747,23
llama_3_3_70b_v2_retry2,86,19,0.5551884867705349,0.23314044413024057,124
llama_3_3_70b_v2_retry2,523,19,0.5550829787471406,0.8719943944943944,21
llama_3_3_70b_v2_retry2,175,22,0.5547429398306358,0.233647892880349,15
llama_3_3_70b_v2_retry2,404,19,0.5540344478028572,0.42929292929292906,11
llama_3_3_70b_v2_retry2,702,17,0.5540018159957583,0.08492063492063497,15
llama_3_3_70b_v2_retry2,400,18,0.5533235249154738,0.24411329565496231,30
llama_3_3_70b_v2_retry2,317,19,0.5526187251705075,1.1710468242295908,41
llama_3_3_70b_v2_retry2,313,17,0.5517716442124093,1.3209126984126984,14
llama_3_3_70b_v2_retry2,702,18,0.5506064546375533,0.27673220298220297,22
llama_3_3_70b_v2_retry2,739,20,0.5503934644161272,0.21444666343903812,27
llama_3_3_70b_v2_retry2,528,18,0.5502288788208989,2.109584121980298,32
llama_3_3_70b_v2_retry2,739,22,0.5492179439883015,0.3570084198209198,12
llama_3_3_70b_v2_retry2,378,17,0.5491745367527026,1.079719387755102,14
llama_3_3_70b_v2_retry2,53,20,0.5487846925580822,0.23086069023569017,40
llama_3_3_70b_v2_retry2,522,17,0.5487163002789519,0.1371031746031746,7
llama_3_3_70b_v2_retry2,329,19,0.5480793037331015,0.4748482142857142,20
llama_3_3_70b_v2_retry2,211,17,0.5476321203149178,0.32511736411736414,30
llama_3_3_70b_v2_retry2,87,19,0.547474549258245,0.048518174140490054,122
llama_3_3_70b_v2_retry2,114,19,0.5472293632393342,1.0118149167579908,31
llama_3_3_70b_v2_retry2,435,20,0.5470738857775638,0.9879726458484629,9
llama_3_3_70b_v2_retry2,616,18,0.5465412509159087,0.42696428571428574,20
llama_3_3_70b_v2_retry2,60,18,0.5465402278687029,0.22113473167044598,49
llama_3_3_70b_v2_retry2,361,22,0.5459575547640004,1.7421937946718649,12
llama_3_3_70b_v2_retry2,815,18,0.5456676297974867,0.06808742974861395,38
llama_3_3_70b_v2_retry2,80,21,0.545045578087685,0.5726348992659154,33
llama_3_3_70b_v2_retry2,650,18,0.5445618965099728,0.06166883398797862,113
llama_3_3_70b_v2_retry2,74,19,0.5445183933757063,0.09669093547347354,152
llama_3_3_70b_v2_retry2,523,17,0.5436232425809272,0.7487123216289883,18
llama_3_3_70b_v2_retry2,12,23,0.5436100639463337,0.17518685833039896,11
llama_3_3_70b_v2_retry2,409,19,0.5430284754864692,0.2738793613793614,26
llama_3_3_70b_v2_retry2,315,22,0.5426943753768295,0.031042228425742315,30
llama_3_3_70b_v2_retry2,635,18,0.5426924308579887,0.6637152777777778,16
llama_3_3_70b_v2_retry2,670,19,0.5424665342146817,0.07795192959542008,82
llama_3_3_70b_v2_retry2,114,21,0.5423562630409752,0.9465419456131531,21
llama_3_3_70b_v2_retry2,313,18,0.5423288361613613,1.4176178804855273,17
llama_3_3_70b_v2_retry2,806,18,0.5418985490053385,0.5096077208577209,37
llama_3_3_70b_v2_retry2,338,18,0.5415771738294115,0.30563088023088025,25
llama_3_3_70b_v2_retry2,611,18,0.5412715644273013,0.23907163742690063,19
llama_3_3_70b_v2_retry2,529,21,0.5412428484877078,0.1928902116402116,7
llama_3_3_70b_v2_retry2,920,20,0.5410844763819397,1.1741879120994025,35
llama_3_3_70b_v2_retry2,77,21,0.5410826827289481,0.12386821020527944,97
llama_3_3_70b_v2_retry2,22,18,0.5398867903254231,0.7432434640522877,17
llama_3_3_70b_v2_retry2,603,17,0.5398556572389032,0.16123598513479462,42
llama_3_3_70b_v2_retry2,408,20,0.5394736877997234,0.06520202020202018,11
llama_3_3_70b_v2_retry2,210,17,0.5390437567557482,0.23642401262499302,36
llama_3_3_70b_v2_retry2,815,17,0.5387565604173874,0.35967592592592595,36
llama_3_3_70b_v2_retry2,357,23,0.53741889372947,1.3791666666666667,6
llama_3_3_70b_v2_retry2,38,21,0.5370870619755371,0.09990221423863523,58
llama_3_3_70b_v2_retry2,816,17,0.5370865751609843,0.8492901234567902,18
llama_3_3_70b_v2_retry2,626,17,0.5367727788933868,0.47565199615199616,20
llama_3_3_70b_v2_retry2,392,21,0.5363420555340079,0.07374999999999995,5
llama_3_3_70b_v2_retry2,600,17,0.5357557452735224,0.430189393939394,22
llama_3_3_70b_v2_retry2,357,20,0.5356361640676948,1.0940703432370098,21
llama_3_3_70b_v2_retry2,820,18,0.5353680243509664,0.4007464873089873,32
llama_3_3_70b_v2_retry2,41,22,0.5353323744958816,0.0551393837712575,54
llama_3_3_70b_v2_retry2,384,19,0.5352508018726981,0.5003170594837261,15
llama_3_3_70b_v2_retry2,346,21,0.5351897844259151,0.23119708190360366,23
llama_3_3_70b_v2_retry2,456,22,0.5342646126430225,0.12096556215078623,21
llama_3_3_70b_v2_retry2,126,18,0.5333627828309186,3.997727272727272,11
llama_3_3_70b_v2_retry2,456,19,0.532976654534655,0.30067583650916985,33
llama_3_3_70b_v2_retry2,684,21,0.5313833036109956,0.15126667103939828,22
llama_3_3_70b_v2_retry2,138,18,0.53088032033247,1.6966687552213868,19
llama_3_3_70b_v2_retry2,362,17,0.5306924139376341,0.10762332710862121,17
llama_3_3_70b_v2_retry2,108,17,0.5304314090896181,0.3839871933621934,22
llama_3_3_70b_v2_retry2,526,17,0.5302665794693842,0.18067298401728224,27
llama_3_3_70b_v2_retry2,138,17,0.5301697244139745,0.5790509259259259,12
llama_3_3_70b_v2_retry2,776,19,0.5295707110231768,1.1073021885521888,11
llama_3_3_70b_v2_retry2,783,19,0.5293878217529391,0.20269703931546035,30
llama_3_3_70b_v2_retry2,12,22,0.5290674210193045,0.04348072745179943,12
llama_3_3_70b_v2_retry2,68,18,0.5289414804324932,0.5936805555555555,6
llama_3_3_70b_v2_retry2,83,22,0.5285105461035783,0.5588538868538868,15
llama_3_3_70b_v2_retry2,501,17,0.5284625249265228,1.4243055555555555,6
llama_3_3_70b_v2_retry2,901,19,0.5283184518669798,0.15060820264391692,35
llama_3_3_70b_v2_retry2,32,21,0.5277039548713597,0.4596139787526192,50
llama_3_3_70b_v2_retry2,28,19,0.5275940791212418,0.0906523004421396,108
llama_3_3_70b_v2_retry2,461,18,0.5269827111048313,1.0408333333333337,6
llama_3_3_70b_v2_retry2,521,20,0.5269103778086044,0.07908862108999191,41
llama_3_3_70b_v2_retry2,356,21,0.5268903480615804,0.3399483970136144,19
llama_3_3_70b_v2_retry2,30,22,0.5264748563401281,0.08117699632543382,64
llama_3_3_70b_v2_retry2,528,21,0.5261367636349595,2.4339999198332536,12
llama_3_3_70b_v2_retry2,120,20,0.5259335520635204,1.2397619763033705,27
llama_3_3_70b_v2_retry2,296,22,0.5252883068041115,2.8930769518363406,17
llama_3_3_70b_v2_retry2,390,22,0.525039033740868,2.5387173808917507,14
llama_3_3_70b_v2_retry2,29,23,0.5243508311630273,0.3197027286955777,39
llama_3_3_70b_v2_retry2,85,18,0.5241569264327629,0.027922312581425912,47
llama_3_3_70b_v2_retry2,604,18,0.5215979727343816,1.8307539682539682,19
llama_3_3_70b_v2_retry2,386,17,0.5210553554163484,0.11481125356125356,26
llama_3_3_70b_v2_retry2,702,19,0.5209307127874009,2.5483748903601846,17
llama_3_3_70b_v2_retry2,650,17,0.5207759899968155,0.06338432753860636,102
llama_3_3_70b_v2_retry2,403,20,0.5199059441273435,0.27139211482961484,22
llama_3_3_70b_v2_retry2,561,18,0.5197350561946686,0.6577962506841818,29
llama_3_3_70b_v2_retry2,411,19,0.5192280420680085,0.13103948564394813,29
llama_3_3_70b_v2_retry2,339,17,0.5190957405695528,1.9473922972452389,17
llama_3_3_70b_v2_retry2,177,20,0.5190343441575691,0.8016387778887779,11
llama_3_3_70b_v2_retry2,590,17,0.5188821232767944,1.3785714285714286,7
llama_3_3_70b_v2_retry2,357,21,0.5182918787128241,0.7068969610636278,9
llama_3_3_70b_v2_retry2,379,21,0.5182123060730242,0.09284098447760687,31
llama_3_3_70b_v2_retry2,342,17,0.5172171821847416,0.4870454545454546,11
llama_3_3_70b_v2_retry2,44,20,0.5170908706276679,0.0245711040826587,112
llama_3_3_70b_v2_retry2,382,18,0.516372443541709,0.684722222222222,18
llama_3_3_70b_v2_retry2,389,20,0.5158907884219546,2.4594341856060606,16
llama_3_3_70b_v2_retry2,65,20,0.5146537236720184,0.014516110300869654,22
llama_3_3_70b_v2_retry2,142,21,0.5139824393083215,0.7274900793650794,14
llama_3_3_70b_v2_retry2,635,17,0.5139618607340164,1.284188034188034,13
llama_3_3_70b_v2_retry2,71,19,0.5134042062838986,0.44150026684880905,50
llama_3_3_70b_v2_retry2,366,18,0.5127511186990912,0.32904578189300415,36
llama_3_3_70b_v2_retry2,32,19,0.5120375922583552,0.27684047374507886,92
llama_3_3_70b_v2_retry2,84,20,0.5118489870142062,0.4965705023616692,39
llama_3_3_70b_v2_retry2,397,17,0.5110814512690512,0.25686805555555553,20
llama_3_3_70b_v2_retry2,411,20,0.5104749384517228,0.2715270718560191,22
llama_3_3_70b_v2_retry2,366,17,0.5099913584325609,0.2183092403628118,28
llama_3_3_70b_v2_retry2,4,19,0.509589337179579,0.08265488107660675,46
llama_3_3_70b_v2_retry2,215,22,0.5095575907416713,0.11531024531024534,11
llama_3_3_70b_v2_retry2,523,21,0.5091389835642257,0.05607127825877823,12
llama_3_3_70b_v2_retry2,110,18,0.5085087278494114,0.3415435139573071,29
llama_3_3_70b_v2_retry2,413,20,0.5075503449382391,0.10170301499846954,22
llama_3_3_70b_v2_retry2,356,20,0.507364154013343,0.043257639639218574,22
llama_3_3_70b_v2_retry2,405,18,0.5070873063979535,0.28229166666666666,36
llama_3_3_70b_v2_retry2,303,18,0.5057735529861662,1.0934040496540498,18
llama_3_3_70b_v2_retry2,216,17,0.5055826445708158,0.6564659197012138,17
llama_3_3_70b_v2_retry2,83,20,0.5054221423617823,0.09411598625140292,24
llama_3_3_70b_v2_retry2,373,22,0.5049995455350078,0.02912457912457915,6
llama_3_3_70b_v2_retry2,309,19,0.5037441998191423,0.21733169608169609,22
llama_3_3_70b_v2_retry2,200,21,0.503034649646802,0.25696409584567476,19
llama_3_3_70b_v2_retry2,414,22,0.5023161043656484,0.17109788359788358,6
llama_3_3_70b_v2_retry2,376,18,0.5020882819805722,0.227390022675737,35
llama_3_3_70b_v2_retry2,42,20,0.5020361007998678,0.02381763375145417,143
llama_3_3_70b_v2_retry2,136,19,0.5017263695904857,1.0098559614509839,26
llama_3_3_70b_v2_retry2,89,18,0.5015347065913994,0.053863108851316385,106
llama_3_3_70b_v2_retry2,403,21,0.5014089043924181,0.1254513888888889,14
llama_3_3_70b_v2_retry2,92,22,0.5008323804400353,0.07537436763204304,38
llama_3_3_70b_v2_retry2,381,17,0.5002552508752501,0.17054747474747475,25
llama_3_3_70b_v2_retry2,111,18,0.4997970342749993,0.48791837791837783,33
llama_3_3_70b_v2_retry2,28,17,0.49960195975251215,0.024972355397442806,98
llama_3_3_70b_v2_retry2,392,22,0.49907621593685925,0.1540396825396826,5
llama_3_3_70b_v2_retry2,29,20,0.4989523140736139,0.07050112682855628,82
llama_3_3_70b_v2_retry2,314,18,0.49847872765636564,0.7573690925087985,20
llama_3_3_70b_v2_retry2,42,21,0.4982214709794627,0.06682629382243517,95
llama_3_3_70b_v2_retry2,337,20,0.49790573242874725,0.5206228956228955,16
llama_3_3_70b_v2_retry2,319,18,0.49672722836897776,0.44640330933434375,29
llama_3_3_70b_v2_retry2,419,20,0.49616144643223764,0.7063964192579388,12
llama_3_3_70b_v2_retry2,81,22,0.49483172446860996,0.1119636921720255,12
llama_3_3_70b_v2_retry2,810,19,0.49463825414220813,0.35803942094292973,45
llama_3_3_70b_v2_retry2,605,18,0.4942194844658963,0.19394376126518983,42
llama_3_3_70b_v2_retry2,345,17,0.49366547770322916,0.33964718614718614,25
llama_3_3_70b_v2_retry2,463,21,0.493567474962227,0.18402199219844473,72
llama_3_3_70b_v2_retry2,30,21,0.49344812399194016,0.3316391429850446,81
llama_3_3_70b_v2_retry2,76,20,0.4932281684236251,0.15647877785130493,145
llama_3_3_70b_v2_retry2,32,22,0.4930797728787223,0.005140159988576775,40
llama_3_3_70b_v2_retry2,99,20,0.4929364852332475,0.018275516485571984,77
llama_3_3_70b_v2_retry2,351,18,0.49207001515963683,1.6302295918367347,14
llama_3_3_70b_v2_retry2,601,18,0.49184845193900545,0.3464300411522634,27
llama_3_3_70b_v2_retry2,463,20,0.49159459753471285,0.06533136255954192,114
llama_3_3_70b_v2_retry2,99,21,0.4914753409713434,0.43722021185850246,67
llama_3_3_70b_v2_retry2,610,18,0.49105136517892517,0.4293412239101894,29
llama_3_3_70b_v2_retry2,40,20,0.4907887266161932,0.29873677248677255,14
llama_3_3_70b_v2_retry2,407,19,0.490459557522561,0.13068373850518775,50
llama_3_3_70b_v2_retry2,913,22,0.4902121331874933,0.19585606060606064,10
llama_3_3_70b_v2_retry2,82,20,0.4895176836166731,0.05438813808052046,53
llama_3_3_70b_v2_retry2,217,18,0.48929224152131184,0.265432098765432,18
llama_3_3_70b_v2_retry2,905,19,0.48885803298069225,0.5557049940191388,28
llama_3_3_70b_v2_retry2,40,21,0.48870198458741126,0.04356613756613758,25
llama_3_3_70b_v2_retry2,345,18,0.48782889887505343,0.15385644514215935,35
llama_3_3_70b_v2_retry2,405,17,0.4868681413485056,0.27316846627191455,29
llama_3_3_70b_v2_retry2,307,19,0.4862930388412285,0.11537037037037035,10
llama_3_3_70b_v2_retry2,550,21,0.48627939652065666,0.22123316498316495,11
llama_3_3_70b_v2_retry2,347,19,0.48574100782281926,1.018359101216244,28
llama_3_3_70b_v2_retry2,207,19,0.4856302379798,0.2550205971840741,58
llama_3_3_70b_v2_retry2,296,20,0.4854968921391656,1.6681007008326012,26
llama_3_3_70b_v2_retry2,309,18,0.48532437610386614,0.738673396048396,20
llama_3_3_70b_v2_retry2,355,22,0.48491861361922256,0.5435569777627376,31
llama_3_3_70b_v2_retry2,390,23,0.4839349837264728,0.2118827160493827,6
llama_3_3_70b_v2_retry2,76,21,0.48389348497031903,0.03794943217217232,80
llama_3_3_70b_v2_retry2,45,22,0.4838666281075502,0.4568716981603035,57
llama_3_3_70b_v2_retry2,122,17,0.4828706938575473,0.4494492544492544,24
llama_3_3_70b_v2_retry2,340,17,0.48238620752484773,0.5376729374877522,27
llama_3_3_70b_v2_retry2,38,20,0.48162354682302455,0.05407814370894851,85
llama_3_3_70b_v2_retry2,74,18,0.48125584556235346,0.0839492014849788,155
llama_3_3_70b_v2_retry2,51,21,0.48113756822991294,0.05591732523230598,105
llama_3_3_70b_v2_retry2,409,20,0.48103701058129117,0.20811986204031668,22
llama_3_3_70b_v2_retry2,401,19,0.4808181239756601,0.5710953874882245,33
llama_3_3_70b_v2_retry2,80,17,0.4805558529338659,0.573280612920243,52
llama_3_3_70b_v2_retry2,301,21,0.48032837204792056,1.6804036087369427,9
llama_3_3_70b_v2_retry2,514,18,0.4802556415558211,0.07701984126984127,20
llama_3_3_70b_v2_retry2,77,20,0.4802551770927551,0.11552921170587674,112
llama_3_3_70b_v2_retry2,616,17,0.4800104934004385,0.6411431623931624,13
llama_3_3_70b_v2_retry2,860,17,0.47990835398876175,0.9849206349206351,7
llama_3_3_70b_v2_retry2,412,19,0.4798012319536579,0.21119327386029685,42
llama_3_3_70b_v2_retry2,29,21,0.4797404037088475,0.07502039783466839,59
llama_3_3_70b_v2_retry2,376,17,0.4796216837147306,0.18677052714089748,27
llama_3_3_70b_v2_retry2,319,20,0.4794387793008916,0.895900403608737,18
llama_3_3_70b_v2_retry2,382,17,0.4784167623071547,1.0692129629629632,12
llama_3_3_70b_v2_retry2,645,19,0.47824614514154146,0.741029341029341,11
llama_3_3_70b_v2_retry2,406,19,0.47794101188622795,0.07956994182908515,83
llama_3_3_70b_v2_retry2,502,17,0.477879233736305,0.9642805607091322,14
llama_3_3_70b_v2_retry2,200,17,0.47782900456911814,0.03986865473170618,40
llama_3_3_70b_v2_retry2,522,21,0.47770467306247716,0.16992877492877495,10
llama_3_3_70b_v2_retry2,506,20,0.4773853033490413,0.12779843304843302,15
llama_3_3_70b_v2_retry2,520,18,0.4771927987653036,0.5507354797979798,40
llama_3_3_70b_v2_retry2,211,18,0.4767761716101014,0.1317014356368423,33
llama_3_3_70b_v2_retry2,745,17,0.4766987831875643,0.31375000000000003,5
llama_3_3_70b_v2_retry2,670,23,0.4762421888284214,3.883487654320988,9
llama_3_3_70b_v2_retry2,347,20,0.4757209452075912,0.12645426332926335,24
llama_3_3_70b_v2_retry2,73,21,0.4756512515484265,0.21234281626435159,32
llama_3_3_70b_v2_retry2,30,20,0.47488471713086877,0.010480220972274764,90
llama_3_3_70b_v2_retry2,26,17,0.474582481245418,0.1878022912182119,74
llama_3_3_70b_v2_retry2,740,17,0.47404825445628673,2.2763095238095237,6
llama_3_3_70b_v2_retry2,71,20,0.4739897141949289,0.16298262100706246,43
llama_3_3_70b_v2_retry2,73,20,0.4737093793765979,0.07841777121293186,39
llama_3_3_70b_v2_retry2,412,20,0.4735517671430786,0.029118619670090246,24
llama_3_3_70b_v2_retry2,316,19,0.4735303992740091,6.315561272321765,29
llama_3_3_70b_v2_retry2,609,18,0.4728931976561218,0.2640724206349206,32
llama_3_3_70b_v2_retry2,496,20,0.47256130940299884,0.13993145743145743,11
llama_3_3_70b_v2_retry2,16,22,0.47227212752614484,0.14702855536801618,24
llama_3_3_70b_v2_retry2,411,21,0.471446373078591,0.5188588617265087,11
llama_3_3_70b_v2_retry2,18,18,0.47124073294227287,0.4602314814814814,18
llama_3_3_70b_v2_retry2,610,17,0.4705346439175933,0.40952380952380946,24
llama_3_3_70b_v2_retry2,676,17,0.47041812155155033,0.3863611111111111,15
llama_3_3_70b_v2_retry2,702,20,0.46943207553297456,2.464346182917612,14
llama_3_3_70b_v2_retry2,45,20,0.46930495652853943,0.04616256484386506,100
llama_3_3_70b_v2_retry2,305,18,0.46915801269944807,1.3264579757333381,23
llama_3_3_70b_v2_retry2,322,20,0.4687585248565288,1.4242987120326693,22
llama_3_3_70b_v2_retry2,115,19,0.4682472321475457,0.3701776571365233,30
llama_3_3_70b_v2_retry2,86,18,0.46806294134971016,0.012310211866410618,134
llama_3_3_70b_v2_retry2,905,17,0.46796638281491565,0.5040622494789162,24
llama_3_3_70b_v2_retry2,377,23,0.46729404993611384,0.06275162337662336,11
llama_3_3_70b_v2_retry2,71,23,0.46703127221178825,0.2988113823241906,17
llama_3_3_70b_v2_retry2,11,20,0.4666281303209781,0.9968052074631022,25
llama_3_3_70b_v2_retry2,15,19,0.4663827414010492,0.0929598873348873,46
llama_3_3_70b_v2_retry2,521,22,0.4661922631607452,1.3559721202103772,35
llama_3_3_70b_v2_retry2,825,18,0.4658171851773562,2.1742628175376715,18
llama_3_3_70b_v2_retry2,307,20,0.4656550319399796,0.22163461538461543,10
llama_3_3_70b_v2_retry2,496,19,0.4655114258415122,0.5069734560490863,21
llama_3_3_70b_v2_retry2,176,21,0.46510333231254475,0.7860487610807302,17
llama_3_3_70b_v2_retry2,907,19,0.46509277714834774,0.34270274725274724,25
llama_3_3_70b_v2_retry2,403,22,0.4648141651314564,0.38228655603655604,11
llama_3_3_70b_v2_retry2,901,18,0.46476626949147604,0.24698696541553683,35
llama_3_3_70b_v2_retry2,52,21,0.46454694069105756,0.006239112094620998,128
llama_3_3_70b_v2_retry2,60,17,0.4644312720243835,0.11285728821443106,42
llama_3_3_70b_v2_retry2,645,17,0.4634710338678863,0.9005050505050505,11
llama_3_3_70b_v2_retry2,903,17,0.46266543919852277,0.721763392857143,16
llama_3_3_70b_v2_retry2,906,21,0.46248052775346354,0.12692108269938318,65
llama_3_3_70b_v2_retry2,410,20,0.46203776881709846,0.1526944444444444,20
llama_3_3_70b_v2_retry2,52,23,0.46179171324158674,0.1173063970268648,101
llama_3_3_70b_v2_retry2,390,20,0.46150985096294156,0.4658860203470711,24
llama_3_3_70b_v2_retry2,26,18,0.4611136281167041,0.03347130081423567,98
llama_3_3_70b_v2_retry2,111,17,0.46100726667395453,0.8287654320987655,27
llama_3_3_70b_v2_retry2,310,17,0.4609860646115599,0.22861000379116325,18
llama_3_3_70b_v2_retry2,85,23,0.4608688094335615,0.03166227047805994,6
llama_3_3_70b_v2_retry2,49,20,0.46022976011740035,1.0174883908631374,34
llama_3_3_70b_v2_retry2,92,21,0.46019048399592444,0.02378834804313128,83
llama_3_3_70b_v2_retry2,833,17,0.4596559947365047,0.1763131313131313,33
llama_3_3_70b_v2_retry2,28,18,0.4594048081904172,0.07243911570593231,105
llama_3_3_70b_v2_retry2,225,17,0.4589082447359793,0.1514158888778564,29
llama_3_3_70b_v2_retry2,87,20,0.4587121388961873,0.093897504456328,25
llama_3_3_70b_v2_retry2,102,18,0.45795934548831213,1.1333539094650207,27
llama_3_3_70b_v2_retry2,336,18,0.4577713605097097,0.057601115319865316,40
llama_3_3_70b_v2_retry2,893,18,0.457589671919943,0.14296130952380953,8
llama_3_3_70b_v2_retry2,379,20,0.45732656246472825,0.07457195004070004,32
llama_3_3_70b_v2_retry2,385,23,0.45706687581489014,0.10017241611398364,22
llama_3_3_70b_v2_retry2,335,17,0.45666422391518446,0.13792288188988328,41
llama_3_3_70b_v2_retry2,329,21,0.45654151802783044,0.28440170940170945,12
llama_3_3_70b_v2_retry2,684,17,0.455286147882975,0.5555731922398589,18
llama_3_3_70b_v2_retry2,53,19,0.4552485305629108,0.03942857188263947,67
llama_3_3_70b_v2_retry2,349,17,0.45512436575543136,0.23896691849816845,24
llama_3_3_70b_v2_retry2,606,18,0.4548980690304733,0.14651842499064718,48
llama_3_3_70b_v2_retry2,361,21,0.4547848755730243,0.10814959082502942,18
llama_3_3_70b_v2_retry2,414,21,0.4546862545763487,0.10608295177045177,20
llama_3_3_70b_v2_retry2,11,22,0.45365909080103317,1.2618776415891804,13
llama_3_3_70b_v2_retry2,373,19,0.4534779749712459,0.24514189514189513,14
llama_3_3_70b_v2_retry2,833,18,0.45347731537338976,0.13976791932347485,45
llama_3_3_70b_v2_retry2,311,18,0.4530548006541125,2.5448273900238516,32
llama_3_3_70b_v2_retry2,321,17,0.45294680307324137,0.04975298666475135,32
